Детали корпуса;LEH152002;LEH152002 - Правая декоративная крышка;['Brother DCP-1612WE', 'Brother MFC-1912W', 'Brother DCP-1512E', 'Brother DCP-1612WR', 'Brother MFC-1912WR', 'Brother DCP-1512R', 'Brother DCP-1617NW', 'Brother MFC-1919NW', 'Brother DCP-1612W', 'Brother DCP-1618W'];
Детали корпуса;LEH166002;LEH166002 - Петля планшетного сканера (1 шт. / в узле 2 шт.);['Brother DCP-1612W', 'Brother DCP-1618W', 'Brother DCP-1512E', 'Brother DCP-1612WE', 'Brother DCP-1622W', 'Brother DCP-1512R', 'Brother DCP-1612WR'];
Детали корпуса;LES084002;LES084002 - Крышка планшетного сканера;['Brother DCP-1612W', 'Brother DCP-1618W', 'Brother DCP-1512E', 'Brother DCP-1612WE', 'Brother DCP-1512R', 'Brother DCP-1612WR'];
Детали корпуса;LEH189002;LEH189002 - Основной лоток подачи бумаги;['Brother DCP-1618W', 'Brother MFC-1919NW'];
Детали корпуса;LT3844001;LT3844001 - Прокладка;['Brother DCP-1616NW', 'Brother MFC-1911W', 'Brother DCP-1610WE', 'Brother DCP-1617NW', 'Brother MFC-1912W', 'Brother DCP-1610WR', 'Brother DCP-1618W', 'Brother MFC-1912WR', 'Brother DCP-1612W', 'Brother DCP-1622W', 'Brother MFC-1915W', 'Brother DCP-1612WE', 'Brother MFC-1910W', 'Brother MFC-1916NW', 'Brother DCP-1612WR', 'Brother MFC-1910WE', 'Brother MFC-1919NW', 'Brother DCP-1615NW', 'Brother MFC-1911NW'];
Детали корпуса;LEH864001;LEH864001 - Губка;['Brother DCP-1616NW', 'Brother MFC-1911W', 'Brother DCP-1610WE', 'Brother DCP-1617NW', 'Brother MFC-1912W', 'Brother DCP-1610WR', 'Brother DCP-1618W', 'Brother MFC-1912WR', 'Brother DCP-1612W', 'Brother DCP-1622W', 'Brother MFC-1915W', 'Brother DCP-1612WE', 'Brother MFC-1910W', 'Brother MFC-1916NW', 'Brother DCP-1612WR', 'Brother MFC-1910WE', 'Brother MFC-1919NW', 'Brother DCP-1615NW', 'Brother MFC-1911NW'];
Детали корпуса;LES484002;LES484002 - Задняя крышка;[];
Детали корпуса;LES818002;LES818002 - Левая крышка;['Brother DCP-1617NW', 'Brother MFC-1912W', 'Brother DCP-1612WE', 'Brother DCP-1618W', 'Brother MFC-1912WR', 'Brother DCP-1612WR', 'Brother DCP-1622W'];
Детали корпуса;LEH835002;LEH835002 - Верхняя крышка, в сборе;['Brother DCP-1617NW', 'Brother MFC-1912WR', 'Brother DCP-1612WE', 'Brother DCP-1618W', 'Brother MFC-1919NW', 'Brother DCP-1612WR', 'Brother MFC-1912W'];
Детали корпуса;LES806002;LES806002 - Правая крышка;[];
